"","time","mean_sumsize"
"1057",1057,20788.6
"1058",1058,20690.6
"1059",1059,20767.7
"1060",1060,20935.8
"1061",1061,21005.3
"1062",1062,20932.4
"1063",1063,20965.4
"1064",1064,21234.9
"1065",1065,20794.5
"1066",1066,20896.1
"1067",1067,21146.1
"1068",1068,21310
"1069",1069,21366.9
"1070",1070,21388
"1071",1071,21901.7
"1072",1072,21962.1
"1073",1073,22317.8
"1074",1074,22832.6
"1075",1075,22555.6
"1076",1076,22317.5
"1077",1077,22342.3
"1078",1078,22617.7
"1079",1079,22563.7
"1080",1080,22794.3
"1081",1081,22855.8
"1082",1082,23224
"1083",1083,22976.1
"1084",1084,23176.4
"1085",1085,23210.2
"1086",1086,23728.4
"1087",1087,24037.5
"1088",1088,23877.5
"1089",1089,23893.2
"1090",1090,24101.9
"1091",1091,23993.9
"1092",1092,24194.5
"1093",1093,24676.6
"1094",1094,24608.6
"1095",1095,24360.3
"1096",1096,24427.8
"1097",1097,24396
"1098",1098,24582.3
"1099",1099,24429.2
"1100",1100,24332.1
"1101",1101,24870
"1102",1102,24929.2
"1103",1103,24504
"1104",1104,24595.5
"1105",1105,24356.2
"1106",1106,25247.9
"1107",1107,24337.8
"1108",1108,24464.8
"1109",1109,24398.4
"1110",1110,24543.1
"1111",1111,24828.2
"1112",1112,24544.3
"1113",1113,24486.8
"1114",1114,24596.6
"1115",1115,24571.8
"1116",1116,24353.9
"1117",1117,24281.6
"1118",1118,24570.6
"1119",1119,24778.3
"1120",1120,24296.3
"1121",1121,24250.1
"1122",1122,24660.5
"1123",1123,24598.9
"1124",1124,24419.4
"1125",1125,24546.3
"1126",1126,24453.7
"1127",1127,24224.8
"1128",1128,24269.3
"1129",1129,24516.8
"1130",1130,24847.1
"1131",1131,24970.6
"1132",1132,24962.4
"1133",1133,24283.3
"1134",1134,24675.2
"1135",1135,24833.9
"1136",1136,24762.4
"1137",1137,24751
"1138",1138,24450.7
"1139",1139,24582.1
"1140",1140,25243.4
"1141",1141,24387.5
"1142",1142,24740.6
"1143",1143,24543.4
"1144",1144,24709.8
"1145",1145,24302.5
"1146",1146,24460.2
"1147",1147,24765.7
"1148",1148,24965.4
"1149",1149,24580.8
"1150",1150,24939.2
"1151",1151,24467.3
"1152",1152,24739.2
"1153",1153,24515.1
"1154",1154,24707
"1155",1155,24663.1
"1156",1156,24736.8
"1157",1157,24491.4
"1158",1158,25152.6
"1159",1159,25176.3
"1160",1160,24930
"1161",1161,25112.6
"1162",1162,24029.7
"1163",1163,24565.8
"1164",1164,24414.1
"1165",1165,24541.7
"1166",1166,24955.1
"1167",1167,23850.8
"1168",1168,24641.7
"1169",1169,24435
"1170",1170,24476.6
"1171",1171,24764.7
"1172",1172,24784.9
"1173",1173,24931.2
"1174",1174,24963
"1175",1175,25222.4
"1176",1176,24513.3
"1177",1177,24651.2
"1178",1178,24346.8
"1179",1179,24679.8
"1180",1180,24650.7
"1181",1181,25197.7
"1182",1182,24853.4
"1183",1183,24768.9
"1184",1184,24668
"1185",1185,24647.2
"1186",1186,24813.7
"1187",1187,25184.4
"1188",1188,24757.3
"1189",1189,24776.4
"1190",1190,24969.9
"1191",1191,25096.7
"1192",1192,24162
"1193",1193,24578.9
"1194",1194,24607.7
"1195",1195,24790.5
"1196",1196,24973.3
"1197",1197,24490.8
"1198",1198,24556.2
"1199",1199,24439.4
"1200",1200,24911.3
"1201",1201,25085
"1202",1202,24926.1
"1203",1203,25216.5
"1204",1204,24702.6
"1205",1205,24696.1
"1206",1206,24993.7
"1207",1207,24419.1
"1208",1208,24654.6
"1209",1209,24625.4
"1210",1210,24601
"1211",1211,24300.5
"1212",1212,24421.4
"1213",1213,24744.1
"1214",1214,24414
"1215",1215,24415.7
"1216",1216,24623.2
"1217",1217,24679.3
"1218",1218,24566.9
"1219",1219,24753
"1220",1220,25013
"1221",1221,24855
"1222",1222,24342.2
"1223",1223,24798.8
"1224",1224,24769.1
"1225",1225,25097.1
"1226",1226,24587.1
"1227",1227,24321.8
"1228",1228,24864.8
"1229",1229,24536.8
"1230",1230,24781.9
"1231",1231,24468.8
"1232",1232,24569
"1233",1233,24818.3
"1234",1234,25063.1
"1235",1235,24881.1
"1236",1236,24917.5
"1237",1237,25060.1
"1238",1238,24757.2
"1239",1239,24744.9
"1240",1240,25018
"1241",1241,24414.4
"1242",1242,24655.5
"1243",1243,24291.1
"1244",1244,24361.1
"1245",1245,24620.9
"1246",1246,25153
"1247",1247,24668.2
"1248",1248,24677
"1249",1249,24534
"1250",1250,24344
"1251",1251,24363.3
"1252",1252,24088.1
"1253",1253,24323.8
"1254",1254,25121.4
"1255",1255,25279.3
"1256",1256,24485.7
"1257",1257,24754
"1258",1258,24794.6
"1259",1259,24858.6
"1260",1260,25400.9
"1261",1261,24958.7
"1262",1262,24897.8
"1263",1263,25058.8
"1264",1264,24676.5
"1265",1265,24871
"1266",1266,24366.3
"1267",1267,24513.3
"1268",1268,24672.5
"1269",1269,24961.5
"1270",1270,25096.7
"1271",1271,25058.2
"1272",1272,25102.3
"1273",1273,24793.7
"1274",1274,24189.9
"1275",1275,24536.2
"1276",1276,24761.4
"1277",1277,24573.1
"1278",1278,24600
"1279",1279,24298.3
"1280",1280,24424.2
"1281",1281,24535.7
"1282",1282,24888.5
"1283",1283,24626.1
"1284",1284,25382.1
"1285",1285,24225.2
"1286",1286,24233.9
"1287",1287,24444.1
"1288",1288,24681
"1289",1289,24581.8
"1290",1290,24865.3
"1291",1291,24901.2
"1292",1292,24222.9
"1293",1293,24790.2
"1294",1294,25344.7
"1295",1295,25174.5
"1296",1296,24538.6
"1297",1297,24525.9
"1298",1298,24661.3
"1299",1299,24690.7
"1300",1300,25219.2
"1301",1301,24757
"1302",1302,24539.8
"1303",1303,24013.6
"1304",1304,24386.7
"1305",1305,24780.2
"1306",1306,24994.3
"1307",1307,24821.1
"1308",1308,25148.8
"1309",1309,24601.1
"1310",1310,24729.3
"1311",1311,24859.5
"1312",1312,24545.7
"1313",1313,24774.2
"1314",1314,24706
"1315",1315,24913.5
"1316",1316,25029.1
"1317",1317,25040.2
"1318",1318,24965
"1319",1319,24776
"1320",1320,24608.7
"1321",1321,25447.4
"1322",1322,24095.5
"1323",1323,24689.8
"1324",1324,24767.9
"1325",1325,24812.1
"1326",1326,24502.1
"1327",1327,25061.4
"1328",1328,24842.9
"1329",1329,24785.3
"1330",1330,24665.5
"1331",1331,24460.4
"1332",1332,24981.9
"1333",1333,24874.6
"1334",1334,24964.6
"1335",1335,24767.1
"1336",1336,25083.5
"1337",1337,24994.1
"1338",1338,24512.4
"1339",1339,24489.6
"1340",1340,24330.6
"1341",1341,24798.5
"1342",1342,25037.4
"1343",1343,24719
"1344",1344,24983.8
"1345",1345,25051.9
"1346",1346,24300.9
"1347",1347,24646.6
"1348",1348,24609.5
"1349",1349,24480.3
"1350",1350,24711.8
"1351",1351,24586.6
"1352",1352,25042.7
"1353",1353,25175.4
"1354",1354,24593.4
"1355",1355,24719.5
"1356",1356,24807.8
"1357",1357,24085.9
"1358",1358,24673.9
"1359",1359,24517
"1360",1360,25211.5
"1361",1361,24950.7
"1362",1362,24943.4
"1363",1363,24831.4
"1364",1364,24796.7
"1365",1365,24793.1
"1366",1366,24589.6
"1367",1367,24985.9
"1368",1368,24774.5
"1369",1369,24926.8
"1370",1370,25156.9
"1371",1371,24649.9
"1372",1372,24563.7
"1373",1373,24802.8
"1374",1374,24313.6
"1375",1375,24236
"1376",1376,24997.1
"1377",1377,24433.6
"1378",1378,24777.2
"1379",1379,24344.7
"1380",1380,24881.2
"1381",1381,24550.6
"1382",1382,24634.8
"1383",1383,24407.8
"1384",1384,24869.7
"1385",1385,24759.6
"1386",1386,24781.3
"1387",1387,24821.9
"1388",1388,25002.8
"1389",1389,25098.9
"1390",1390,24991.6
"1391",1391,25184.5
"1392",1392,24542.6
"1393",1393,24408.9
"1394",1394,24612.4
"1395",1395,24735
"1396",1396,24951.6
"1397",1397,25517.4
"1398",1398,24335
"1399",1399,24326.5
"1400",1400,23733.7
"1401",1401,24021.5
"1402",1402,24503.6
"1403",1403,24775.3
"1404",1404,24986.2
"1405",1405,24926.6
"1406",1406,24922
"1407",1407,24715.5
"1408",1408,25171.8
"1409",1409,24374.7
"1410",1410,24638.7
"1411",1411,24627.7
"1412",1412,24378.4
"1413",1413,24477.4
"1414",1414,24982.8
"1415",1415,25347.9
"1416",1416,24667.2
"1417",1417,24706.4
"1418",1418,24901.6
"1419",1419,24759.1
"1420",1420,24764.1
"1421",1421,24614
"1422",1422,24521.8
"1423",1423,24234.8
"1424",1424,24937.7
"1425",1425,25063.7
"1426",1426,24151.3
"1427",1427,24077.4
"1428",1428,24177.7
"1429",1429,24433
"1430",1430,24497.4
"1431",1431,24842.3
"1432",1432,24338.6
"1433",1433,24354.4
"1434",1434,24780
"1435",1435,25277.7
"1436",1436,24619.6
"1437",1437,24855.8
"1438",1438,24635.3
"1439",1439,24703.9
"1440",1440,25157.7
"1441",1441,24598.2
"1442",1442,24404.3
"1443",1443,24428.7
"1444",1444,24924.8
"1445",1445,24639.8
"1446",1446,25623.3
"1447",1447,24721.6
"1448",1448,25009
"1449",1449,24129.7
"1450",1450,24625.3
"1451",1451,24254.2
"1452",1452,24638.1
"1453",1453,24374.8
"1454",1454,24637
"1455",1455,24671.4
"1456",1456,24964.9
"1457",1457,24908.3
"1458",1458,25476.1
"1459",1459,24549.9
"1460",1460,24539
"1461",1461,24682.1
"1462",1462,24490.7
"1463",1463,24519
"1464",1464,25027.3
"1465",1465,25572.4
"1466",1466,24545.3
"1467",1467,24875.2
"1468",1468,24745.3
"1469",1469,24004.5
"1470",1470,24199
"1471",1471,24417.7
"1472",1472,24848.7
"1473",1473,24903.9
"1474",1474,25584.9
"1475",1475,24616.8
"1476",1476,24562.5
"1477",1477,24775.3
"1478",1478,24935.3
"1479",1479,24750.4
"1480",1480,24925.9
"1481",1481,24745.4
"1482",1482,24620.4
"1483",1483,24795
"1484",1484,25181.5
"1485",1485,24927.3
"1486",1486,25259.5
"1487",1487,24904.8
"1488",1488,24673.7
"1489",1489,25209
"1490",1490,24787.1
"1491",1491,25161.1
"1492",1492,24629.7
"1493",1493,24697.7
"1494",1494,24608.9
"1495",1495,24565.1
"1496",1496,24562.9
"1497",1497,25059
"1498",1498,24757.5
"1499",1499,24311.9
"1500",1500,24294.7
"1501",1501,24546.7
"1502",1502,24465.1
"1503",1503,24694.9
"1504",1504,24610.4
"1505",1505,24920.5
"1506",1506,24344.7
"1507",1507,24307.6
"1508",1508,24241.7
"1509",1509,24597
"1510",1510,24519.9
"1511",1511,24911.8
"1512",1512,24564.2
"1513",1513,24843.5
"1514",1514,24703.7
"1515",1515,24760.8
"1516",1516,24572.6
"1517",1517,24552
"1518",1518,24606.1
"1519",1519,24620.7
"1520",1520,25317.9
"1521",1521,25265.5
"1522",1522,25228.8
"1523",1523,25242.9
"1524",1524,24632.5
"1525",1525,24715.6
"1526",1526,25052.7
"1527",1527,24410
"1528",1528,24497.5
"1529",1529,24303.9
"1530",1530,24809.4
"1531",1531,24823.8
"1532",1532,24653.4
"1533",1533,24584
"1534",1534,25000
"1535",1535,24898
"1536",1536,25170.8
"1537",1537,25068.7
"1538",1538,25202.8
"1539",1539,24821.9
"1540",1540,24855.5
"1541",1541,24923.8
"1542",1542,24631.8
"1543",1543,24481.5
"1544",1544,25035
"1545",1545,25225.3
"1546",1546,25213.3
"1547",1547,25140.7
"1548",1548,24289.8
"1549",1549,24436.1
"1550",1550,24648.1
"1551",1551,24811.4
"1552",1552,24772.6
"1553",1553,24737.3
"1554",1554,24396.9
"1555",1555,24428.3
"1556",1556,24587.7
"1557",1557,25294.1
"1558",1558,24494.5
"1559",1559,24389
"1560",1560,24463.3
"1561",1561,24842.1
"1562",1562,24227.8
"1563",1563,24357.6
"1564",1564,24582.3
"1565",1565,24399.2
"1566",1566,24458.3
"1567",1567,24927.7
"1568",1568,25211.9
"1569",1569,25386.3
"1570",1570,25221.1
"1571",1571,24548.6
"1572",1572,24958.8
"1573",1573,24832.5
"1574",1574,24533
"1575",1575,24653.6
"1576",1576,24424.7
"1577",1577,24565.1
"1578",1578,24458.7
"1579",1579,25300.8
"1580",1580,24251.8
"1581",1581,24060.6
"1582",1582,24198.3
"1583",1583,24153.4
"1584",1584,25070.7
"1585",1585,24863.9
"1586",1586,24399.2
"1587",1587,24605.6
"1588",1588,25170.2
"1589",1589,24473.1
"1590",1590,24696.3
"1591",1591,24620.5
"1592",1592,24670
"1593",1593,25111.9
"1594",1594,25036
"1595",1595,24825.4
"1596",1596,24439
"1597",1597,24882.8
"1598",1598,24901.3
"1599",1599,24951.1
"1600",1600,24736.1
"1601",1601,25013.7
"1602",1602,24460.5
"1603",1603,24477.5
"1604",1604,24734.1
"1605",1605,24531.5
"1606",1606,24812
"1607",1607,24644.3
"1608",1608,24668.1
"1609",1609,25015.3
"1610",1610,24773.2
"1611",1611,24648
"1612",1612,24477.8
"1613",1613,24866.5
"1614",1614,24956.2
"1615",1615,24640.7
"1616",1616,24472.1
"1617",1617,24628.5
"1618",1618,24595.4
"1619",1619,24605
"1620",1620,24867.3
"1621",1621,24450.9
"1622",1622,25256.1
"1623",1623,24705.8
"1624",1624,24820.4
"1625",1625,24908.8
"1626",1626,24942.7
"1627",1627,24805.9
"1628",1628,24780.8
"1629",1629,24018.4
"1630",1630,24465.6
"1631",1631,24271.1
"1632",1632,25045.9
"1633",1633,24571.9
"1634",1634,24484.9
"1635",1635,24722.7
"1636",1636,24562.3
"1637",1637,25026.2
"1638",1638,24435
"1639",1639,24965
"1640",1640,25027
"1641",1641,25118.1
"1642",1642,24779.9
"1643",1643,24803.4
"1644",1644,24813.4
"1645",1645,24684.5
"1646",1646,24392.3
"1647",1647,24443.3
"1648",1648,24254.3
"1649",1649,25030
"1650",1650,25088.4
"1651",1651,24714.6
"1652",1652,24465.6
"1653",1653,24785.3
"1654",1654,24684
"1655",1655,24885
"1656",1656,24803.3
"1657",1657,24619.3
"1658",1658,24438.9
"1659",1659,24820.7
"1660",1660,25409.5
"1661",1661,24770.8
"1662",1662,24925.2
"1663",1663,24924.9
"1664",1664,25004.2
"1665",1665,25206.5
"1666",1666,25037.9
"1667",1667,24862.8
"1668",1668,24634.1
"1669",1669,24454.8
"1670",1670,24669.5
"1671",1671,24337.1
"1672",1672,24523.7
"1673",1673,25048.2
"1674",1674,25254
"1675",1675,24614.7
"1676",1676,25338.3
"1677",1677,24492
"1678",1678,24563.6
"1679",1679,24485
"1680",1680,24341.4
"1681",1681,24278.5
"1682",1682,24801.1
"1683",1683,24282.7
"1684",1684,24716.7
"1685",1685,25197.9
"1686",1686,24928.4
"1687",1687,24699
"1688",1688,24666.5
"1689",1689,24722.7
"1690",1690,25009.7
"1691",1691,25301.1
"1692",1692,24311.5
"1693",1693,24482.9
"1694",1694,24613.3
"1695",1695,25051.7
"1696",1696,24836.5
"1697",1697,24733.1
"1698",1698,24548
"1699",1699,24489.4
"1700",1700,25098.6
"1701",1701,24589.4
"1702",1702,24472.6
"1703",1703,24808.4
"1704",1704,25109.7
"1705",1705,24734.2
"1706",1706,24320.3
"1707",1707,24589.8
"1708",1708,24702.3
"1709",1709,25081.7
"1710",1710,25185.3
"1711",1711,24640.1
"1712",1712,25046
"1713",1713,24445.1
"1714",1714,24281.8
"1715",1715,24550
"1716",1716,24621.7
"1717",1717,24903.5
"1718",1718,24639.2
"1719",1719,24749.4
"1720",1720,24983.5
"1721",1721,25193.9
"1722",1722,24847.9
"1723",1723,24967.9
"1724",1724,24369.2
"1725",1725,24528.9
"1726",1726,24957.5
"1727",1727,24446.9
"1728",1728,24732.4
"1729",1729,24742.1
"1730",1730,24940.7
"1731",1731,25259.5
"1732",1732,25401.4
"1733",1733,24354.4
"1734",1734,24343.9
"1735",1735,24725.9
"1736",1736,24523.8
"1737",1737,25001.7
"1738",1738,24799.9
"1739",1739,24557.1
"1740",1740,24805.3
"1741",1741,24790.9
"1742",1742,24436.4
"1743",1743,24962.4
"1744",1744,24907.5
"1745",1745,24772.5
"1746",1746,24393.4
"1747",1747,25005.1
"1748",1748,25103.8
"1749",1749,25364.9
"1750",1750,25038.8
"1751",1751,24555.7
"1752",1752,24637.8
"1753",1753,24213.3
"1754",1754,24340.4
"1755",1755,24785.3
"1756",1756,24416.4
"1757",1757,24721
"1758",1758,25447.2
"1759",1759,24610.6
"1760",1760,24593.2
"1761",1761,24491.5
"1762",1762,24687.4
"1763",1763,24958
"1764",1764,25284.4
"1765",1765,24417.3
"1766",1766,24912.2
"1767",1767,25097.3
"1768",1768,24612.8
"1769",1769,24283.3
"1770",1770,24365.5
"1771",1771,24718.8
"1772",1772,24823.6
"1773",1773,24409.1
"1774",1774,23941.6
"1775",1775,24092.4
"1776",1776,24561.3
"1777",1777,24472.8
"1778",1778,24528.9
"1779",1779,25152.5
"1780",1780,24690.2
"1781",1781,24794.3
"1782",1782,25031.2
"1783",1783,24654.8
"1784",1784,24944.3
"1785",1785,24550.3
"1786",1786,25050.1
"1787",1787,24512.6
"1788",1788,24327.9
"1789",1789,24778.5
"1790",1790,24915.6
"1791",1791,25007.1
"1792",1792,25231.7
"1793",1793,24525.9
"1794",1794,24923.9
"1795",1795,25110
"1796",1796,24781
"1797",1797,24647.9
"1798",1798,25068.4
"1799",1799,24729.6
"1800",1800,24553.1
"1801",1801,24667.5
"1802",1802,24443.4
"1803",1803,24679.1
"1804",1804,24759
"1805",1805,25136
"1806",1806,24848.6
"1807",1807,24904.6
"1808",1808,25320
"1809",1809,24736.7
"1810",1810,24645.5
"1811",1811,25184.5
"1812",1812,24564.9
"1813",1813,24512.1
"1814",1814,24729.5
"1815",1815,24324.5
"1816",1816,24320
"1817",1817,24916.6
"1818",1818,25095.3
"1819",1819,24743.6
"1820",1820,24100.8
"1821",1821,24774.9
"1822",1822,24550
"1823",1823,24597
"1824",1824,25078.2
"1825",1825,24784.3
"1826",1826,24501.6
"1827",1827,24676.9
"1828",1828,24656.3
"1829",1829,24941.9
"1830",1830,24930.9
"1831",1831,24739.4
"1832",1832,24692.7
"1833",1833,24690
"1834",1834,24675.8
"1835",1835,24932.7
"1836",1836,25066.6
"1837",1837,24347.2
"1838",1838,24676.3
"1839",1839,25383.6
"1840",1840,25007.9
"1841",1841,24544.8
"1842",1842,24568.7
"1843",1843,24431.6
"1844",1844,24896.1
"1845",1845,24733.4
"1846",1846,24855.2
"1847",1847,24688.3
"1848",1848,24718.5
"1849",1849,25319.7
"1850",1850,24635.2
"1851",1851,25063.4
"1852",1852,24763.1
"1853",1853,24790.6
"1854",1854,24982.6
"1855",1855,25442.9
"1856",1856,24478.2
"1857",1857,23984.5
"1858",1858,24338.8
"1859",1859,25204.7
"1860",1860,24792
"1861",1861,24794.5
"1862",1862,24850.3
"1863",1863,25045.1
"1864",1864,24618.5
"1865",1865,24887.7
"1866",1866,25330
"1867",1867,24830.6
"1868",1868,24718.8
"1869",1869,24904.4
"1870",1870,24615
"1871",1871,24725.1
"1872",1872,24605.1
"1873",1873,24547.4
"1874",1874,25141.1
"1875",1875,24801.1
"1876",1876,25156.9
"1877",1877,24949
"1878",1878,24650.9
"1879",1879,24855
"1880",1880,24960.8
"1881",1881,24649.1
"1882",1882,24970.7
"1883",1883,24896.6
"1884",1884,24701.9
"1885",1885,24905.5
"1886",1886,25032.6
"1887",1887,25121.3
"1888",1888,24697.6
"1889",1889,24821.5
"1890",1890,25318.5
"1891",1891,24879.2
"1892",1892,24658.1
"1893",1893,25040.3
"1894",1894,24674
"1895",1895,24422.8
"1896",1896,24873.3
"1897",1897,24610
"1898",1898,24998.2
"1899",1899,24623.5
"1900",1900,24946.5
"1901",1901,24897.3
"1902",1902,24125.3
"1903",1903,24460.8
"1904",1904,24593.5
"1905",1905,24704.5
"1906",1906,24617.8
"1907",1907,25309.6
"1908",1908,25093.2
"1909",1909,24458.8
"1910",1910,24661.3
"1911",1911,24052.5
"1912",1912,23942.4
"1913",1913,24296.6
"1914",1914,24099.3
"1915",1915,24646.9
"1916",1916,24311.3
"1917",1917,24337.4
"1918",1918,24481.4
"1919",1919,24563.1
"1920",1920,24963.9
"1921",1921,25030.3
"1922",1922,24994.9
"1923",1923,24936.5
"1924",1924,24917.8
"1925",1925,24735
"1926",1926,24834.1
"1927",1927,24425.4
"1928",1928,24679.6
"1929",1929,24901.7
"1930",1930,25321.1
"1931",1931,25284.4
"1932",1932,24853.3
"1933",1933,24752.5
"1934",1934,24908.7
"1935",1935,24891.6
"1936",1936,24709.9
"1937",1937,24858.7
"1938",1938,24940
"1939",1939,24454.8
"1940",1940,25033.1
"1941",1941,24469.8
"1942",1942,25264.8
"1943",1943,24619.4
"1944",1944,24843.5
"1945",1945,24442.9
"1946",1946,23864.4
"1947",1947,24432.8
"1948",1948,24564.3
"1949",1949,24461
"1950",1950,24523.5
"1951",1951,24501
"1952",1952,24777.6
"1953",1953,24438.9
"1954",1954,24815.2
"1955",1955,25305
"1956",1956,24170.1
"1957",1957,25100.6
"1958",1958,24910.4
"1959",1959,24834.8
"1960",1960,24977.3
"1961",1961,24827
"1962",1962,24557.9
"1963",1963,24872.3
"1964",1964,24084.9
"1965",1965,24521.8
"1966",1966,25234.2
"1967",1967,24538.8
"1968",1968,24778.2
"1969",1969,25202
"1970",1970,24803.2
"1971",1971,24479.6
"1972",1972,24853.5
"1973",1973,25218.3
"1974",1974,24580.8
"1975",1975,24655.6
"1976",1976,24879.5
"1977",1977,24657.6
"1978",1978,25051.1
"1979",1979,24407.6
"1980",1980,24646.2
"1981",1981,24371
"1982",1982,24684.9
"1983",1983,24927.6
"1984",1984,24975.1
"1985",1985,25318.1
"1986",1986,24726.4
"1987",1987,25247.7
"1988",1988,24621.5
"1989",1989,24195.9
"1990",1990,24456.6
"1991",1991,24516.4
"1992",1992,25177.9
"1993",1993,24932.1
"1994",1994,24093.7
"1995",1995,24737.1
"1996",1996,24670.9
"1997",1997,24770.4
"1998",1998,24849.5
"1999",1999,24825
"2000",2000,25115
