"param_iteration","timeperiod","pop_struct","pop_size","mean_MR","sd_MR","pop_growth_trend","pop_growth_R2"
52,"Soon",173089.666477058,230749,0.0716658078631175,0.147898959370044,37.7592797118848,0.505974173206418
52,"After",201034.092327253,252627,0.0401670547482864,0.087768660492287,1.84760180995477,0.00334983322050023
53,"Before",120705.863714503,243503,0.48889787319563,0.372831302543044,3.39157346538035,0.018665434102585
53,"Soon",83002.882519686,207524,0.185782122002701,0.280257040604364,25.8060024009604,0.544004956783513
53,"After",125310.624912116,232989,0.0478147283443394,0.0974581286663926,11.2665158371041,0.128323215427654
54,"Before",221287.420654998,257406,0.487710915638792,0.370256964815968,-0.71766413386834,0.00206949520695507
54,"Soon",173833.803908195,246229,0.304998631743902,0.346579075869536,5.39721488595437,0.0479594580706641
54,"After",203048.250212443,250932,0.0943400318072729,0.147569904802293,3.80588235294119,0.0148339144852838
55,"Before",157577.332618408,251744,0.538472182908317,0.373062786243772,-0.411850081106485,0.000277189864237715
55,"Soon",132498.141632859,233080,0.144758654183085,0.239880573221103,15.782569027611,0.223823455162245
55,"After",158168.441267061,245568,0.0537012075367393,0.103269949371931,-7.28425339366515,0.0467763834927876
56,"Before",88822.1897243588,243782,0.459308555099966,0.366776588745854,-0.496115427302996,0.000520046206108322
56,"Soon",63196.4240863975,155220,0.0789852874809398,0.16180237452155,47.3546218487394,0.66345455461143
56,"After",100029.185442895,228817,0.0336310733317343,0.0818792074292704,12.8438914027149,0.133986250122042
57,"Before",222072.588820525,250806,0.497022219181148,0.3842101326537,4.06787330316741,0.0125382319907563
57,"Soon",189257.011855312,245189,0.0897146696766017,0.17583566262631,21.1482833133254,0.271246210122753
57,"After",212618.859783331,257014,0.0515825417195959,0.101774323563366,-0.080452488687786,4.95102494155295e-06
58,"Before",193443.492445022,258142,0.551154068796318,0.368471752194843,0.354392555280448,0.000216550313221457
58,"Soon",159234.14556976,230416,0.122906505646991,0.224418765412775,36.7343097238895,0.465223389479935
58,"After",173331.352424298,236474,0.0570686192338994,0.109335345427409,17.83592760181,0.0632961785273538
59,"Before",167367.831039666,252687,0.574543506227938,0.372182420857469,-2.7003756509861,0.0184731655286018
59,"Soon",105184.426593587,214644,0.294500895646408,0.344681841559763,14.3804081632653,0.236508791708627
59,"After",156728.700838989,244130,0.0637674991960239,0.114866552689063,-6.46461538461542,0.0603888392564541
60,"Before",76263.9570104443,223497,0.423797669443057,0.370862603052956,18.0709041236233,0.239351292678173
60,"Soon",41013.5579839472,148456,0.164651110072161,0.258781254799049,-19.5448739495798,0.395715210520117
60,"After",74044.176699174,221475,0.0388804469211373,0.0901903988518711,5.39321266968327,0.0249761992504621
61,"Before",91064.7386806696,241338,0.515788486672222,0.382688360408157,5.58558866217025,0.0445115003012828
61,"Soon",73895.222066122,209143,0.301893597920218,0.344437493038481,3.64288115246096,0.0149371259107706
61,"After",92875.5243033805,238855,0.0896440766496437,0.148266775515957,0.830135746606364,0.00131735835659743
62,"Before",60125.0032777817,226674,0.38418906663841,0.360203473737307,7.21130367967215,0.124013428993588
62,"Soon",63066.9064536059,205794,0.275027182626593,0.320894806538765,-24.9407923169268,0.267169668394832
62,"After",77049.862428599,220766,0.0693144891543932,0.124848123075164,-4.83330316742079,0.0171569984221416
63,"Before",111142.713077993,249531,0.531688045386302,0.3696089319803,-3.08029539827543,0.0200397581785296
63,"Soon",74877.4593818842,163453,0.107982096873095,0.214029651518462,55.1262905162064,0.706702205338209
63,"After",120675.96503276,241018,0.0367554485611443,0.0847870543792761,-4.35113122171945,0.0188904919296438
64,"Before",76319.4705257808,228402,0.546590167321813,0.36432022817507,12.2798599846324,0.172597711499586
64,"Soon",61542.0676244013,195106,0.350261663630571,0.351280649125164,-19.3206242496999,0.413320154663369
64,"After",82764.5085295327,222419,0.0670758908100355,0.122473655671539,-11.3385520361991,0.0688621581262428
65,"Before",156136.49838858,252815,0.58082213797018,0.359079674879746,-3.32976180312473,0.0237624210576883
65,"Soon",134445.639312286,232040,0.186893407056329,0.276215929705325,-1.44912364945975,0.00143968635228276
65,"After",158873.801931449,243577,0.0619414480904607,0.114231430233788,-5.29538461538459,0.0189719162295987
66,"Before",135771.954739539,249228,0.547960071200105,0.37063940869819,-1.93921284043374,0.00964482364722504
66,"Soon",48015.7576206831,136253,0.184886697034435,0.283562076485206,10.4891716686674,0.101154373209244
66,"After",119591.397267607,238003,0.0362517827502945,0.0843060945132375,2.94859728506788,0.0082459562485321
67,"Before",207941.492333936,252084,0.491008869509096,0.378732864091804,-5.14641850934859,0.0379449671785302
67,"Soon",164749.142012784,241600,0.255485280837323,0.310913289927109,0.927539015606261,0.000979637728290674
67,"After",192975.451544719,255418,0.0876772886734582,0.143725726553721,2.16280542986427,0.00878683727966033
68,"Before",200203.885598468,253394,0.460205734243304,0.363493098467437,0.667805002988137,0.000807270668610868
68,"Soon",178262.470320546,246410,0.31906576167356,0.351226063555651,-4.98717887154863,0.0297612327357376
68,"After",199003.868489496,256490,0.115816697631602,0.190316336549658,3.61900452488689,0.0161794352868812
69,"Before",243982.167841371,264759,0.665391488123678,0.348870776812196,0.881541876547438,0.00128601852474591
69,"Soon",205891.353824711,244448,0.151916820643622,0.247364459403877,12.934549819928,0.0540079940195163
69,"After",230432.62082195,263672,0.0763205576558665,0.129807848934083,5.5706787330317,0.0224653104741431
70,"Before",164280.617973667,252577,0.454379060369568,0.380630323932834,-4.011653718091,0.0334115113086632
70,"Soon",143931.337245041,241246,0.10919171261016,0.207159348730967,15.3716206482593,0.203820631101755
70,"After",166165.84635642,251756,0.0488070753273344,0.0989403550881762,3.41990950226241,0.0157513039254567
71,"Before",93516.5410655607,242476,0.547208522207453,0.367802605255618,-5.63211815931015,0.038657902935576
71,"Soon",78742.6028316547,207816,0.271828131051996,0.331453765315571,18.7672509003601,0.316049653417519
71,"After",100120.703062529,229774,0.0585409922995634,0.110463918654252,-5.90497737556562,0.0192326740243095
72,"Before",246438.345125915,261986,0.352634492529867,0.352274677266588,3.09826688295054,0.0200537037748579
72,"Soon",216886.979069171,258221,0.101981911716082,0.171940428177234,-4.23361344537816,0.0119067427614757
72,"After",233615.740779073,264174,0.0657922180992719,0.117526707225741,0.789954751131228,0.000420188817903596
73,"Before",239597.854373774,262020,0.465536051482968,0.365995893745739,-0.54734056176899,0.000449457256443809
73,"Soon",204453.066980028,249909,0.0721293348942797,0.145644676533988,11.6512364945978,0.0912463186238563
73,"After",222296.499896657,260774,0.0447792001510591,0.0935321798744705,0.0565610859728524,1.84659028673463e-06
74,"Before",222759.68633926,254062,0.458953481373418,0.383502700295443,3.23717237257749,0.00657489375700758
74,"Soon",197873.081803416,245259,0.105598663685111,0.193079920413752,-3.94319327731093,0.00712075204913489
74,"After",219235.954561538,261996,0.0625838296441257,0.115176439565568,-0.471855203619912,0.000230280530243428
75,"Before",58161.0781796173,198068,0.519191085412348,0.377898163260448,16.1580295398275,0.472265971779152
75,"Soon",35838.5466033109,124055,0.214945865018292,0.300567490327239,-14.8487394957983,0.398321445597575
75,"After",89453.0880746528,242617,0.0366938366695577,0.0858336077133773,3.12624434389139,0.0236165991164422
76,"Before",86870.7713873382,245865,0.500498852335334,0.367697209336743,-4.30090497737556,0.041290644228014
76,"Soon",41722.1478957384,123488,0.128783763204875,0.227800886675285,7.52038415366144,0.075711026713097
76,"After",96618.1779279277,238032,0.0324765735073276,0.079857622058593,-5.94054298642534,0.0505176759113841
77,"Before",48813.1692096358,185217,0.514649939049069,0.381702539990451,-17.2907453257065,0.246164732005496
77,"Soon",21157.0055304964,83615,0.197255406019467,0.286735422468817,-23.9064105642257,0.622868431419954
77,"After",69655.3426963584,223002,0.0337731995769531,0.0833754851341986,6.87475113122172,0.0726686657486678
78,"Before",182545.698952475,250094,0.551824070250184,0.362576751021064,-0.366515837104101,0.000115669869231231
78,"Soon",156529.591496126,244387,0.373064280087927,0.347111015468764,2.65800720288118,0.00969809026862949
78,"After",170983.930285611,246008,0.119597139155639,0.181380485067072,7.85113122171948,0.0411435178522581
79,"Before",240298.797022663,262334,0.460039563388883,0.371029229658151,-0.770084521471881,0.000856067768059454
79,"Soon",212401.75506891,255844,0.190912049669376,0.275002869945578,1.21546218487396,0.0015001246772953
79,"After",216466.155741497,249565,0.0814684624832492,0.138634125230527,-14.2090497737557,0.0563707592107674
80,"Before",140311.193045799,255896,0.475993071366882,0.379761784620262,-0.594126184581236,0.000723428036804078
80,"Soon",108191.75431576,206059,0.0718747752860886,0.152639784960061,50.6552220888355,0.673690762599449
80,"After",136680.866688685,240191,0.0396947962203896,0.0876943898455506,3.39855203619913,0.00866915731361641
81,"Before",77125.9684599939,233166,0.498140375497827,0.376992663316594,-14.514727226159,0.30856205396597
81,"Soon",72503.4523457823,206933,0.2009874200074,0.297016362994428,10.3258103241297,0.0907993875158834
81,"After",95938.4394058326,238423,0.0467778031697125,0.0977749761021223,4.4212669683258,0.0261045181134269
82,"Before",231487.978889342,256661,0.485344371147154,0.36852068456961,-2.17301289165885,0.00551839023281644
82,"Soon",202671.475742549,253674,0.0793967590916836,0.153218017310253,10.8901800720288,0.111952048480239
82,"After",216558.53642592,260041,0.0503615643007909,0.101073239777612,3.00072398190046,0.00639284692419231
83,"Before",208768.927446031,254593,0.518695133804015,0.385164033121684,-4.35716725006405,0.0832182420526951
83,"Soon",129762.998151775,231184,0.197361364842382,0.290378598623369,17.264537815126,0.391468036427423
83,"After",166305.354156879,252759,0.0550707957947349,0.105361698324959,0.47085972850678,0.000509572040455988
84,"Before",221003.475369779,258214,0.43189992381315,0.369874964593959,-1.49568855118247,0.00217295097180571
84,"Soon",180522.997802557,234245,0.0729862523066992,0.147597290899605,27.5138055222089,0.243072961287589
84,"After",204001.162597053,251024,0.0493340932959193,0.0987587055395173,-9.24099547511307,0.0422006272078061
85,"Before",244172.672891836,264607,0.56528230608277,0.355993043534107,-2.41488090156238,0.0150627630885678
85,"Soon",203896.150701521,251864,0.115623776008951,0.20237166330037,8.41709483793515,0.0416860502641514
85,"After",225377.925929368,265069,0.0622103427073683,0.113470989411814,0.677466063348429,0.00031193364565799
86,"Before",197377.894478809,261614,0.51007883825768,0.384134061074778,-3.07888670707762,0.0142911172701456
86,"Soon",134276.877882174,198330,0.103269329099601,0.197561345690715,43.7629771908763,0.3620612444538
86,"After",177475.400846988,254782,0.0474830689799468,0.098383528043313,-2.84190045248867,0.0123204205059483
87,"Before",237592.425155331,263176,0.595411466001353,0.366385134996114,0.379322120720548,0.000186497988731019
87,"Soon",215475.860458167,250438,0.313963831739932,0.338974901771803,10.8090276110444,0.149771833357339
87,"After",229768.02543822,257968,0.107479357083053,0.165376981926654,-1.03529411764707,0.00094259260367792
88,"Before",223195.25521554,257807,0.549455446092463,0.37340166181208,0.27563391103902,0.0002669064430123
88,"Soon",177903.634817691,241815,0.205518128805249,0.294145917264215,9.56739495798317,0.227603121511467
88,"After",204763.349750656,251617,0.057134591899601,0.11082793097902,5.61230769230772,0.0383218905624976
89,"Before",244175.046713874,261866,0.616174875165074,0.372794406857801,-0.581149150516521,0.00094362934040547
89,"Soon",211861.810576638,252928,0.303917514920496,0.350160854818591,2.76465786314527,0.0120996542843355
89,"After",231237.346523283,260454,0.0919127092236735,0.145123632101026,2.96823529411766,0.00930948602734094
90,"Before",126793.756348447,247375,0.444156204001602,0.368454829737627,4.46183727482285,0.0283473698715803
90,"Soon",126826.966353708,237702,0.216434862473462,0.290265587528286,8.65719087635055,0.0810107522586928
90,"After",144703.245019784,243005,0.0755682076327196,0.129931649893635,6.70868778280546,0.0320295870618673
91,"Before",211704.769815693,258325,0.525662326381626,0.371152346786515,1.978272005464,0.00452051537680964
91,"Soon",160689.877103365,217842,0.0552165063072739,0.124553509669046,56.3391116446578,0.533867279491232
91,"After",190874.013327576,250599,0.0402751398748988,0.0881114964993658,-6.5542081447964,0.0189288442823115
92,"Before",229726.072257456,258179,0.569719948419122,0.373539639296738,12.6520532741398,0.0648159054392203
92,"Soon",210547.999107669,250855,0.241522853616148,0.306067193251512,0.269339735894356,4.75902838973866e-05
92,"After",223637.403013665,260173,0.121003822167101,0.187441594584662,-4.56714932126696,0.0139092195933441
93,"Before",234635.093321566,254267,0.448506398725278,0.383774323267144,-4.18633142662001,0.0240291262790831
93,"Soon",201365.506601286,250275,0.0803448537616906,0.161267335147022,9.91217286914767,0.10017704767071
93,"After",221500.885805658,258658,0.0454934868068513,0.0939607148615824,2.05022624434391,0.00383749770843814
94,"Before",90387.1651446586,237604,0.569550747675516,0.36237310697362,4.91325877230426,0.0235812148718551
94,"Soon",33986.5746781506,99673,0.171201559338611,0.269213213367698,-10.9430492196879,0.11998765783613
94,"After",94710.2975436612,240976,0.0382954083458187,0.0880313083187966,-1.05375565610861,0.00206602996555735
95,"Before",125311.170619846,242551,0.568862092626825,0.374329622451684,0.49308460684711,0.00014240978373889
95,"Soon",121160.664047458,229269,0.415244098827756,0.377769179978612,2.06881152460985,0.0035272429861948
95,"After",125201.315721523,238288,0.145855191546426,0.205066556962641,10.6436199095023,0.0731299630242753
96,"Before",72320.0422058869,221378,0.492808699591121,0.375874056764384,-4.63724067275677,0.0293715755817553
96,"Soon",81882.7143091566,216765,0.23691921903058,0.311607903614923,5.57142857142858,0.0349812808140885
96,"After",106348.94376576,245375,0.0649066895002052,0.120474140209954,-0.218552036199094,0.000101305515019679
98,"Before",232881.469980239,260922,0.466052913188387,0.370720361560216,0.55220694954326,0.000390694333178163
98,"Soon",215325.820907218,251020,0.277219290161424,0.326795621666743,1.10213685474185,0.00122894070428443
98,"After",228876.806133155,260441,0.131194408988962,0.197048398837764,-1.2476923076923,0.00203757093960505
99,"Before",229438.107589297,254609,0.437714623265423,0.370547219994484,0.0162639801929678,3.00556782907513e-07
99,"Soon",210690.411277547,253585,0.206127449538158,0.279274400186593,4.8424969987995,0.0250363739798693
99,"After",229730.259238278,262049,0.0858995131281917,0.138392626070168,0.121719457013588,2.01609273054921e-05
100,"Before",98275.1096756913,240075,0.498982750659184,0.37539878468252,8.6151711773243,0.0831228055039549
100,"Soon",35968.0551544926,107486,0.104441388571001,0.201705397618164,-0.0462905162065101,3.96218042078918e-06
100,"After",84598.2363213233,234440,0.0296005399740938,0.0769497434607583,1.25782805429864,0.00223336995956931
101,"Before",52583.8524826118,209668,0.566594387859225,0.366169693257196,11.6802697857082,0.267151198519206
101,"Soon",45512.2543162546,186678,0.47064543890612,0.369892763327615,-19.5437214885954,0.415052495765168
101,"After",59882.4962122696,221953,0.0877486371617101,0.149025327803219,1.10588235294119,0.00234015658073493
102,"Before",52583.8524826118,209668,0.566594387859225,0.366169693257196,11.6802697857082,0.267151198519206
102,"Soon",44943.5624827443,173152,0.421406011855142,0.36929262628841,-17.6389915966386,0.432818300227558
102,"After",58645.2844962359,208046,0.065448298435456,0.118342844889074,-1.88199095022622,0.00685490263566131
